# BUSCO version is: 5.4.3 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
22419at4891	Complete	9572	23491	24648	+	315.0	290	https://v10-1.orthodb.org/?query=22419at4891	Glycosyltransferase 34
22429at4891	Complete	8368	924	2402	-	430.6	368	https://v10-1.orthodb.org/?query=22429at4891	Ubiquitin specific protease, conserved site
22443at4891	Complete	7910	2109	3017	+	511.0	263	https://v10-1.orthodb.org/?query=22443at4891	Mitochondrial carrier protein
22450at4891	Duplicated	8110	179	1171	+	464.0	273	https://v10-1.orthodb.org/?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	9244	10838	11791	-	445.4	277	https://v10-1.orthodb.org/?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	8736	6626	7669	-	354.9	227	https://v10-1.orthodb.org/?query=22513at4891	DNA/pantothenate metabolism flavoprotein, C-terminal
22516at4891	Complete	9598	7298	8380	+	374.4	262	https://v10-1.orthodb.org/?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	9104	3670	4926	+	126.5	212	https://v10-1.orthodb.org/?query=22532at4891	Snf7 family
22538at4891	Missing
22615at4891	Complete	9614	15266	16219	-	341.0	220	https://v10-1.orthodb.org/?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	9552	21491	22423	-	395.9	241	https://v10-1.orthodb.org/?query=22625at4891	Fatty acid hydroxylase
22637at4891	Complete	8532	48	1265	+	450.9	318	https://v10-1.orthodb.org/?query=22637at4891	Translation initiation factor IF2/IF5
22645at4891	Complete	9498	10926	12383	+	442.7	339	https://v10-1.orthodb.org/?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	9478	11439	12578	+	324.6	260	https://v10-1.orthodb.org/?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Complete	8794	207	941	-	451.1	214	https://v10-1.orthodb.org/?query=22807at4891	Eukaryotic translation initiation factor 6
22819at4891	Complete	9596	18807	19841	+	391.4	233	https://v10-1.orthodb.org/?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	9666	2424	3431	-	260.8	217	https://v10-1.orthodb.org/?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	8706	5318	6502	-	208.4	255	https://v10-1.orthodb.org/?query=22833at4891	SGS domain
22851at4891	Complete	9698	13545	15308	+	410.3	430	https://v10-1.orthodb.org/?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	8720	3962	4684	-	340.8	195	https://v10-1.orthodb.org/?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	9440	11089	11946	-	326.7	210	https://v10-1.orthodb.org/?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	9720	11569	12645	+	506.0	309	https://v10-1.orthodb.org/?query=22884at4891	Homoserine dehydrogenase
22920at4891	Complete	9476	11469	12404	-	442.1	265	https://v10-1.orthodb.org/?query=22920at4891	Ribosomal protein L10P
22930at4891	Complete	9510	4555	5652	-	325.9	277	https://v10-1.orthodb.org/?query=22930at4891	Histone acetyltransferase type B catalytic subunit
23023at4891	Complete	9462	8333	10558	+	444.8	473	https://v10-1.orthodb.org/?query=23023at4891	Zinc finger, PHD-type
23029at4891	Missing
23053at4891	Complete	8146	457	1503	+	274.2	287	https://v10-1.orthodb.org/?query=23053at4891	Leo1-like protein
23077at4891	Complete	9184	9595	10512	-	173.3	196	https://v10-1.orthodb.org/?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Complete	9680	18208	19281	+	390.8	282	https://v10-1.orthodb.org/?query=23089at4891	Serine/threonine-protein phosphatase 2A activator
23143at4891	Complete	9670	3186	4154	-	388.5	257	https://v10-1.orthodb.org/?query=23143at4891	Terpenoid cyclases/Protein prenyltransferase
23175at4891	Complete	9468	19790	20554	-	334.2	217	https://v10-1.orthodb.org/?query=23175at4891	Chorismate mutase
23197at4891	Complete	8872	8014	9153	+	142.1	208	https://v10-1.orthodb.org/?query=23197at4891	Inositol polyphosphate-related phosphatase
23222at4891	Complete	9704	10124	10885	+	387.0	217	https://v10-1.orthodb.org/?query=23222at4891	Phosphomannomutase
23226at4891	Complete	9060	523	1314	-	415.3	205	https://v10-1.orthodb.org/?query=23226at4891	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
23232at4891	Complete	8594	608	1576	+	205.7	168	https://v10-1.orthodb.org/?query=23232at4891	RNA polymerase Rpb7-like , N-terminal
23253at4891	Complete	9656	18217	19563	-	278.7	302	https://v10-1.orthodb.org/?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	9614	25262	27325	+	437.6	365	https://v10-1.orthodb.org/?query=23265at4891	Protein adenylyltransferase SelO
23266at4891	Complete	9088	9449	11317	+	674.7	450	https://v10-1.orthodb.org/?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	9250	5664	6935	+	466.4	287	https://v10-1.orthodb.org/?query=23312at4891	Peptidase M14, carboxypeptidase A
23339at4891	Complete	9570	16538	18163	+	348.4	360	https://v10-1.orthodb.org/?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Complete	9634	21582	22871	+	119.3	329	https://v10-1.orthodb.org/?query=23340at4891	WD40/YVTN repeat-like-containing domain superfamily
23345at4891	Complete	9326	5030	6181	+	352.6	302	https://v10-1.orthodb.org/?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	8644	4620	6134	-	377.7	270	https://v10-1.orthodb.org/?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	9196	10781	11833	+	141.8	163	https://v10-1.orthodb.org/?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	8874	1369	3765	-	461.4	557	https://v10-1.orthodb.org/?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	8262	1551	2354	-	259.6	212	https://v10-1.orthodb.org/?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	8866	440	1219	+	458.0	223	https://v10-1.orthodb.org/?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	9702	11900	12961	-	237.6	222	https://v10-1.orthodb.org/?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	8862	2421	3446	+	355.0	225	https://v10-1.orthodb.org/?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	8696	727	1950	+	297.2	281	https://v10-1.orthodb.org/?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	9708	36333	37712	-	473.3	327	https://v10-1.orthodb.org/?query=23507at4891	Orn/DAP/Arg decarboxylase 2, N-terminal
23560at4891	Complete	9258	5110	6678	-	154.7	358	https://v10-1.orthodb.org/?query=23560at4891	Bud22 domain
23588at4891	Complete	7658	347	2128	-	238.7	465	https://v10-1.orthodb.org/?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	9158	10433	12517	+	127.9	293	https://v10-1.orthodb.org/?query=23590at4891	G-patch domain
23591at4891	Complete	8202	3151	3903	-	340.6	183	https://v10-1.orthodb.org/?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	9644	9932	10723	+	351.8	202	https://v10-1.orthodb.org/?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	8516	687	1880	+	244.1	257	https://v10-1.orthodb.org/?query=23699at4891	Ribonuclease H superfamily
23723at4891	Complete	9012	9324	10091	+	272.5	202	https://v10-1.orthodb.org/?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	9712	7778	8794	+	81.8	111	https://v10-1.orthodb.org/?query=23739at4891	Ribonuclease H superfamily
23741at4891	Complete	9538	1019	2050	-	448.5	293	https://v10-1.orthodb.org/?query=23741at4891	NAD(P)-binding domain superfamily
23747at4891	Complete	8458	4085	5296	-	212.3	212	https://v10-1.orthodb.org/?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	8644	157	1353	-	261.6	229	https://v10-1.orthodb.org/?query=23750at4891	TatD family
23784at4891	Complete	8630	4254	5189	-	323.2	173	https://v10-1.orthodb.org/?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	9472	16844	18109	+	256.5	240	https://v10-1.orthodb.org/?query=23839at4891	SEP domain
23884at4891	Complete	9484	20010	20936	+	317.8	214	https://v10-1.orthodb.org/?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	9382	3054	4058	+	371.5	256	https://v10-1.orthodb.org/?query=23894at4891	Metal-dependent protein hydrolase
23912at4891	Complete	8716	5053	5823	+	378.8	201	https://v10-1.orthodb.org/?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	8672	6060	7157	+	457.1	274	https://v10-1.orthodb.org/?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	9618	20507	21859	-	328.2	230	https://v10-1.orthodb.org/?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	9602	16629	18413	+	355.3	410	https://v10-1.orthodb.org/?query=23964at4891	Mannosyltransferase
23973at4891	Fragmented	8198	1758	2209	+	178.8	111	https://v10-1.orthodb.org/?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	9198	11838	13220	+	362.4	193	https://v10-1.orthodb.org/?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	9088	6590	7600	-	382.9	239	https://v10-1.orthodb.org/?query=24034at4891	Transcription initiation factor IID, subunit 13
24073at4891	Complete	9654	22676	23608	-	455.9	247	https://v10-1.orthodb.org/?query=24073at4891	Tetrahydrofolate dehydrogenase/cyclohydrolase
24077at4891	Complete	9682	8440	10113	-	241.9	301	https://v10-1.orthodb.org/?query=24077at4891	GDP/GTP exchange factor Sec2, N-terminal
24095at4891	Complete	8910	2748	4286	+	423.8	429	https://v10-1.orthodb.org/?query=24095at4891	Uncharacterised protein family UPF0662
24098at4891	Complete	9098	10265	11461	+	362.2	259	https://v10-1.orthodb.org/?query=24098at4891	NAD kinase
24114at4891	Complete	9554	6535	7356	+	198.4	202	https://v10-1.orthodb.org/?query=24114at4891	Proteasome component (PCI) domain
24120at4891	Complete	9620	26946	27878	+	169.4	164	https://v10-1.orthodb.org/?query=24120at4891	Thiamine pyrophosphokinase
24124at4891	Complete	8934	929	1903	+	263.9	241	https://v10-1.orthodb.org/?query=24124at4891	Geranylgeranyl transferase type-2 subunit alpha
24143at4891	Complete	8976	4195	5403	-	397.4	261	https://v10-1.orthodb.org/?query=24143at4891	Protein of unknown function DUF2838
24162at4891	Complete	9592	13659	15494	+	309.3	443	https://v10-1.orthodb.org/?query=24162at4891	DnaJ domain
24207at4891	Complete	8982	3662	4453	-	155.7	144	https://v10-1.orthodb.org/?query=24207at4891	RWD domain
24230at4891	Complete	9718	342	2039	+	303.7	334	https://v10-1.orthodb.org/?query=24230at4891	Peroxin domain
24240at4891	Complete	9714	11183	11875	-	299.6	189	https://v10-1.orthodb.org/?query=24240at4891	Alpha-N-methyltransferase NTM1
24249at4891	Complete	7504	332	1093	+	215.6	153	https://v10-1.orthodb.org/?query=24249at4891	Cytochrome c heme lyase
24255at4891	Complete	9570	1254	2099	-	184.6	175	https://v10-1.orthodb.org/?query=24255at4891	DNA-directed RNA polymerase III subunit Rpc5
24271at4891	Complete	8974	5425	6555	+	517.6	326	https://v10-1.orthodb.org/?query=24271at4891	Choline-phosphate cytidylyltransferase
24305at4891	Complete	9420	135	2744	-	572.7	628	https://v10-1.orthodb.org/?query=24305at4891	Exocyst complex component EXOC5/Sec10
24318at4891	Complete	9726	33174	33980	-	233.0	209	https://v10-1.orthodb.org/?query=24318at4891	ATPase assembly factor ATP10
24320at4891	Complete	9654	21469	22500	+	377.1	244	https://v10-1.orthodb.org/?query=24320at4891	Brix domain
24329at4891	Complete	9720	37080	38084	+	153.2	191	https://v10-1.orthodb.org/?query=24329at4891	Lysine methyltransferase
24360at4891	Complete	8574	5462	6307	+	271.1	214	https://v10-1.orthodb.org/?query=24360at4891	RNase P subunit p30
24376at4891	Complete	9286	10710	11492	+	323.4	231	https://v10-1.orthodb.org/?query=24376at4891	Ribosomal protein S15
24398at4891	Complete	9482	13364	15157	-	541.8	440	https://v10-1.orthodb.org/?query=24398at4891	Nuclear RNA export factor
24421at4891	Complete	8838	222	956	-	216.5	166	https://v10-1.orthodb.org/?query=24421at4891	Mitochondrial ribosomal protein S25
24461at4891	Complete	9674	9293	10144	+	306.5	219	https://v10-1.orthodb.org/?query=24461at4891	Alpha/Beta hydrolase fold
24498at4891	Complete	7614	193	981	+	208.1	147	https://v10-1.orthodb.org/?query=24498at4891	Thioesterase domain
24559at4891	Complete	9118	8449	9303	+	263.6	199	https://v10-1.orthodb.org/?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	7914	86	1327	-	416.7	306	https://v10-1.orthodb.org/?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	9606	21608	23146	+	156.5	339	https://v10-1.orthodb.org/?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	9502	2145	3251	-	130.4	158	https://v10-1.orthodb.org/?query=24610at4891	Protein kinase domain
24621at4891	Complete	9246	6872	8206	-	336.2	307	https://v10-1.orthodb.org/?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	7834	67	1527	+	578.8	398	https://v10-1.orthodb.org/?query=24627at4891	Squalene epoxidase
24629at4891	Complete	9694	274	1023	+	389.3	217	https://v10-1.orthodb.org/?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	7508	154	1011	+	405.8	227	https://v10-1.orthodb.org/?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	9292	14121	15050	-	384.8	244	https://v10-1.orthodb.org/?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	9416	860	1723	+	399.6	217	https://v10-1.orthodb.org/?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	8800	5087	5860	-	292.6	203	https://v10-1.orthodb.org/?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	7530	231	1394	+	288.1	248	https://v10-1.orthodb.org/?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	9684	133	1023	+	534.0	267	https://v10-1.orthodb.org/?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	9690	26443	27786	+	300.0	274	https://v10-1.orthodb.org/?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	9304	9169	9813	-	365.8	190	https://v10-1.orthodb.org/?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	9168	3732	4790	+	427.6	252	https://v10-1.orthodb.org/?query=24835at4891	Arsenical pump ATPase, ArsA/GET3
24837at4891	Complete	9336	11312	12241	-	401.1	233	https://v10-1.orthodb.org/?query=24837at4891	Ribosomal RNA large subunit methyltransferase E
24838at4891	Complete	9670	8058	9077	+	283.6	262	https://v10-1.orthodb.org/?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	9670	29162	31021	-	555.4	487	https://v10-1.orthodb.org/?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	9006	4462	5316	+	329.5	232	https://v10-1.orthodb.org/?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	8536	3889	4596	-	390.2	198	https://v10-1.orthodb.org/?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	9092	8851	9780	-	281.2	208	https://v10-1.orthodb.org/?query=24992at4891	Surfeit locus 4
24998at4891	Complete	9220	4444	5490	+	161.6	194	https://v10-1.orthodb.org/?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	7070	48	704	+	327.5	194	https://v10-1.orthodb.org/?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	9670	12834	13634	+	274.6	199	https://v10-1.orthodb.org/?query=25078at4891	Glycosyltransferase 2-like
25079at4891	Complete	9666	13347	13982	-	267.3	181	https://v10-1.orthodb.org/?query=25079at4891	RNA polymerase Rpb7-like , N-terminal
25093at4891	Complete	9682	27931	28872	-	183.5	183	https://v10-1.orthodb.org/?query=25093at4891	Yif1 family
25101at4891	Complete	9386	10121	11389	-	231.4	218	https://v10-1.orthodb.org/?query=25101at4891	SNF5/SMARCB1/INI1
25116at4891	Complete	9720	32803	34368	-	449.5	378	https://v10-1.orthodb.org/?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	8732	5753	7597	-	293.0	280	https://v10-1.orthodb.org/?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	7448	215	1156	-	197.3	195	https://v10-1.orthodb.org/?query=25147at4891	Cyclin-like
25148at4891	Complete	9260	13124	14104	-	299.5	220	https://v10-1.orthodb.org/?query=25148at4891	Mitochondrial carrier domain superfamily
25170at4891	Complete	9486	4231	5715	+	444.8	350	https://v10-1.orthodb.org/?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	9556	11555	12370	-	452.4	239	https://v10-1.orthodb.org/?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	9496	12953	13852	+	319.3	233	https://v10-1.orthodb.org/?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	8578	598	1602	-	374.4	237	https://v10-1.orthodb.org/?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	9714	8981	10897	-	540.2	447	https://v10-1.orthodb.org/?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	9172	347	1798	+	509.3	356	https://v10-1.orthodb.org/?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Complete	9726	28773	30845	+	333.0	397	https://v10-1.orthodb.org/?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	7684	303	2120	+	221.9	315	https://v10-1.orthodb.org/?query=25254at4891	Conserved oligomeric Golgi complex subunit 8
25269at4891	Complete	9250	12678	13325	-	316.4	177	https://v10-1.orthodb.org/?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	7736	1591	2373	+	436.0	223	https://v10-1.orthodb.org/?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	9622	13551	14486	-	163.8	172	https://v10-1.orthodb.org/?query=25295at4891	TatD family
25313at4891	Complete	9164	3744	4982	+	311.4	254	https://v10-1.orthodb.org/?query=25313at4891	Terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	9674	25739	27490	-	338.5	384	https://v10-1.orthodb.org/?query=25329at4891	Kri1-like, C-terminal
25386at4891	Complete	9628	10256	11016	+	296.4	186	https://v10-1.orthodb.org/?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	8160	813	1673	-	262.9	197	https://v10-1.orthodb.org/?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	9016	5780	6718	-	215.6	193	https://v10-1.orthodb.org/?query=25405at4891	Protein KTI12/L-seryl-tRNA(Sec) kinase
25406at4891	Complete	9660	13909	14850	+	419.0	255	https://v10-1.orthodb.org/?query=25406at4891	MPN domain
25443at4891	Complete	9666	1146	1886	-	449.2	234	https://v10-1.orthodb.org/?query=25443at4891	Phosphoglycerate mutase
25476at4891	Complete	8880	8489	9154	-	398.7	188	https://v10-1.orthodb.org/?query=25476at4891	Ribosomal protein L10e/L16
25480at4891	Complete	9302	8568	9305	-	156.1	139	https://v10-1.orthodb.org/?query=25480at4891	OPI10 family
25484at4891	Complete	9432	376	966	+	248.3	146	https://v10-1.orthodb.org/?query=25484at4891	Ribosomal protein L10e/L16
